Id	ArticleIds	AuthorList	DOI	FullJournalName	HasAbstract	LastAuthor	NlmUniqueID	PubDate	PubTypeList	RecordStatus	Source	Title
31649413	{'pubmed': ['31649413'], 'medline': [], 'doi': '10.1080/01621459.2018.1529594', 'pmc': 'PMC6812562', 'mid': 'NIHMS1520318', 'rid': '31649413', 'eid': '31649413', 'pmcid': 'pmc-id: PMC6812562;manuscript-id: NIHMS1520318;'}	['Benkeser D', 'Gilbert PB', 'Carone M']	10.1080/01621459.2018.1529594	Journal of the American Statistical Association	1	Carone M	01510020R	2019	['Journal Article']	PubMed	J Am Stat Assoc	Estimating and Testing Vaccine Sieve Effects Using Machine Learning.
31544155	{'pubmed': ['31544155'], 'medline': [], 'doi': '10.12688/wellcomeopenres.15201.3', 'pmc': 'PMC6753605', 'rid': '31656859', 'eid': '31544155', 'version': '3', 'version-id': '3', 'pmcid': 'pmc-id: PMC6753605;'}	['González Jiménez M', 'Babayan SA', 'Khazaeli P', 'Doyle M', 'Walton F', 'Reedy E', 'Glew T', 'Viana M', 'Ranford-Cartwright L', 'Niang A', 'Siria DJ', 'Okumu FO', 'Diabaté A', 'Ferguson HM', 'Baldini F', 'Wynne K']	10.12688/wellcomeopenres.15201.3	Wellcome open research	1	Wynne K	101696457	2019	['Journal Article']	PubMed	Wellcome Open Res	Prediction of mosquito species and population age structure using mid-infrared spectroscopy and supervised machine learning.
31619246	{'pubmed': ['31619246'], 'medline': [], 'doi': '10.1186/s12936-019-2945-1', 'pii': '10.1186/s12936-019-2945-1', 'pmc': 'PMC6794904', 'rid': '31619246', 'eid': '31619246', 'pmcid': 'pmc-id: PMC6794904;'}	['Heraud P', 'Chatchawal P', 'Wongwattanakul M', 'Tippayawat P', 'Doerig C', 'Jearanaikoon P', 'Perez-Guaita D', 'Wood BR']	10.1186/s12936-019-2945-1	Malaria journal	1	Wood BR	101139802	2019 Oct 16	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Infrared spectroscopy coupled to cloud-based data management as a tool to diagnose malaria: a pilot study in a malaria-endemic country.
31600250	{'pubmed': ['31600250'], 'medline': [], 'doi': '10.1371/journal.pone.0223410', 'pii': 'PONE-D-19-19503', 'pmc': 'PMC6786631', 'rid': '31600250', 'eid': '31600250', 'pmcid': 'pmc-id: PMC6786631;'}	['Harawa V', 'Njie M', 'Keller T', 'Kim K', 'Jaworowski A', 'Seydel K', 'Rogerson SJ', 'Mandala W']	10.1371/journal.pone.0223410	PloS one	1	Mandala W	101285081	2019	['Journal Article']	PubMed - indexed for MEDLINE	PLoS One	Malawian children with uncomplicated and cerebral malaria have decreased activated Vγ9Vδ2 γδ T cells which increase in convalescence.
31590669	{'pubmed': ['31590669'], 'medline': [], 'doi': '10.1186/s12936-019-2982-9', 'pii': '10.1186/s12936-019-2982-9', 'pmc': 'PMC6781347', 'rid': '31590669', 'eid': '31590669', 'pmcid': 'pmc-id: PMC6781347;'}	['Mwanga EP', 'Minja EG', 'Mrimi E', 'Jiménez MG', 'Swai JK', 'Abbasi S', 'Ngowo HS', 'Siria DJ', 'Mapua S', 'Stica C', 'Maia MF', 'Olotu A', 'Sikulu-Lord MT', 'Baldini F', 'Ferguson HM', 'Wynne K', 'Selvaraj P', 'Babayan SA', 'Okumu FO']	10.1186/s12936-019-2982-9	Malaria journal	1	Okumu FO	101139802	2019 Oct 7	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Detection of malaria parasites in dried human blood spots using mid-infrared spectroscopy and logistic regression analysis.
31589550	{'pubmed': ['31589550'], 'medline': [], 'doi': '10.1080/21645515.2019.1654807', 'pmc': 'PMC7062453', 'rid': '31589550', 'eid': '31589550', 'pmcid': 'pmc-id: PMC7062453;'}	['Chaudhury S', 'Duncan EH', 'Atre T', 'Dutta S', 'Spring MD', 'Leitner WW', 'Bergmann-Leitner ES']	10.1080/21645515.2019.1654807	Human vaccines & immunotherapeutics	1	Bergmann-Leitner ES	101572652	2020	['Journal Article']	PubMed - in process	Hum Vaccin Immunother	Combining immunoprofiling with machine learning to assess the effects of adjuvant formulation on human vaccine-induced immunity.
31509524	{'pubmed': ['31509524'], 'medline': [], 'doi': '10.1371/journal.pcbi.1007329', 'pii': 'PCOMPBIOL-D-19-00241', 'pmc': 'PMC6756558', 'rid': '31509524', 'eid': '31509524', 'pmcid': 'pmc-id: PMC6756558;'}	['Read DF', 'Cook K', 'Lu YY', 'Le Roch KG', 'Noble WS']	10.1371/journal.pcbi.1007329	PLoS computational biology	1	Noble WS	101238922	2019 Sep	['Journal Article']	PubMed - indexed for MEDLINE	PLoS Comput Biol	Predicting gene expression in the human malaria parasite Plasmodium falciparum using histone modification, nucleosome positioning, and 3D localization features.
33733106	{'pubmed': ['33733106'], 'medline': [], 'doi': '10.3389/frai.2019.00017', 'pmc': 'PMC7861338', 'rid': '33733106', 'eid': '33733106', 'pmcid': 'pmc-id: PMC7861338;'}	['Chakravarti SK', 'Alla SRM']	10.3389/frai.2019.00017	Frontiers in artificial intelligence	1	Alla SRM	101770551	2019	['Journal Article']	PubMed	Front Artif Intell	Descriptor Free QSAR Modeling Using Deep Learning With Long Short-Term Memory Neural Networks.
31409398	{'pubmed': ['31409398'], 'medline': [], 'doi': '10.1186/s12916-019-1378-6', 'pii': '10.1186/s12916-019-1378-6', 'pmc': 'PMC6693200', 'rid': '31409398', 'eid': '31409398', 'pmcid': 'pmc-id: PMC6693200;'}	['Dobaño C', 'Ubillos I', 'Jairoce C', 'Gyan B', 'Vidal M', 'Jiménez A', 'Santano R', 'Dosoo D', 'Nhabomba AJ', 'Ayestaran A', 'Aguilar R', 'Williams NA', 'Díez-Padrisa N', 'Lanar D', 'Chauhan V', 'Chitnis C', 'Dutta S', 'Gaur D', 'Angov E', 'Asante KP', 'Owusu-Agyei S', 'Valim C', 'Gamain B', 'Coppel RL', 'Cavanagh D', 'Beeson JG', 'Campo JJ', 'Moncunill G']	10.1186/s12916-019-1378-6	BMC medicine	1	Moncunill G	101190723	2019 Aug 14	['Journal Article', 'Multicenter Study']	PubMed - indexed for MEDLINE	BMC Med	RTS,S/AS01E immunization increases antibody responses to vaccine-unrelated Plasmodium falciparum antigens associated with protection against clinical malaria in African children: a case-control study.
31390575	{'pubmed': ['31390575'], 'medline': [], 'pii': 'S2211-1247(19)30909-X', 'doi': '10.1016/j.celrep.2019.07.019', 'pmc': 'PMC6693557', 'rid': '31390575', 'eid': '31390575', 'pmcid': 'pmc-id: PMC6693557;'}	['Hillier C', 'Pardo M', 'Yu L', 'Bushell E', 'Sanderson T', 'Metcalf T', 'Herd C', 'Anar B', 'Rayner JC', 'Billker O', 'Choudhary JS']	10.1016/j.celrep.2019.07.019	Cell reports	1	Choudhary JS	101573691	2019 Aug 6	['Journal Article']	PubMed - indexed for MEDLINE	Cell Rep	Landscape of the Plasmodium Interactome Reveals Both Conserved and Species-Specific Functionality.
31312723	{'pubmed': ['31312723'], 'medline': [], 'doi': '10.1038/s41746-019-0140-y', 'pii': '140', 'pmc': 'PMC6620311', 'rid': '31312723', 'eid': '31312723', 'pmcid': 'pmc-id: PMC6620311;'}	['Johnston IG', 'Hoffmann T', 'Greenbury SF', 'Cominetti O', 'Jallow M', 'Kwiatkowski D', 'Barahona M', 'Jones NS', 'Casals-Pascual C']	10.1038/s41746-019-0140-y	NPJ digital medicine	1	Casals-Pascual C	101731738	2019	['Journal Article']	PubMed	NPJ Digit Med	Precision identification of high-risk phenotypes and progression pathways in severe malaria without requiring longitudinal data.
31179181	{'pubmed': ['31179181'], 'medline': [], 'doi': '10.7717/peerj.6977', 'pii': '6977', 'pmc': 'PMC6544011', 'rid': '31179181', 'eid': '31179181', 'pmcid': 'pmc-id: PMC6544011;'}	['Rajaraman S', 'Jaeger S', 'Antani SK']	10.7717/peerj.6977	PeerJ	1	Antani SK	101603425	2019	['Journal Article']	PubMed	PeerJ	Performance evaluation of deep neural ensembles toward malaria parasite detection in thin-blood smear images.
31146762	{'pubmed': ['31146762'], 'medline': [], 'doi': '10.1186/s12936-019-2822-y', 'pii': '10.1186/s12936-019-2822-y', 'pmc': 'PMC6543689', 'rid': '31146762', 'eid': '31146762', 'pmcid': 'pmc-id: PMC6543689;'}	['Mwanga EP', 'Mapua SA', 'Siria DJ', 'Ngowo HS', 'Nangacha F', 'Mgando J', 'Baldini F', 'González Jiménez M', 'Ferguson HM', 'Wynne K', 'Selvaraj P', 'Babayan SA', 'Okumu FO']	10.1186/s12936-019-2822-y	Malaria journal	1	Okumu FO	101139802	2019 May 30	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Using mid-infrared spectroscopy and supervised machine-learning to identify vertebrate blood meals in the malaria vector, Anopheles arabiensis.
31040236	{'pubmed': ['31040236'], 'medline': [], 'pii': 'mBio.00217-19', 'doi': '10.1128/mBio.00217-19', 'pmc': 'PMC6495371', 'rid': '31040236', 'eid': '31040236', 'pmcid': 'pmc-id: PMC6495371;'}	['Duffy F', 'Bernabeu M', 'Babar PH', 'Kessler A', 'Wang CW', 'Vaz M', 'Chery L', 'Mandala WL', 'Rogerson SJ', 'Taylor TE', 'Seydel KB', 'Lavstsen T', 'Gomes E', 'Kim K', 'Lusingu J', 'Rathod PK', 'Aitchison JD', 'Smith JD']	10.1128/mBio.00217-19	mBio	1	Smith JD	101519231	2019 Apr 30	['Journal Article', 'Meta-Analysis']	PubMed - indexed for MEDLINE	mBio	Meta-analysis of Plasmodium falciparum <i>var</i> Signatures Contributing to Severe Malaria in African Children and Indian Adults.
30963872	{'pubmed': ['30963872'], 'medline': [], 'doi': '10.1098/rspb.2018.2351', 'pmc': 'PMC6367187', 'rid': '30963872', 'eid': '30963872', 'pmcid': 'pmc-id: PMC6367187;'}	['Brock PM', 'Fornace KM', 'Grigg MJ', 'Anstey NM', 'William T', 'Cox J', 'Drakeley CJ', 'Ferguson HM', 'Kao RR']	10.1098/rspb.2018.2351	Proceedings. Biological sciences	1	Kao RR	101245157	2019 Jan 16	['Journal Article']	PubMed - indexed for MEDLINE	Proc Biol Sci	Predictive analysis across spatial scales links zoonotic malaria to deforestation.
30917718	{'pubmed': ['30917718'], 'medline': [], 'doi': '10.1080/17538157.2019.1582056', 'rid': '30917718', 'eid': '30917718'}	['Sow B', 'Mukhtar H', 'Ahmad HF', 'Suguri H']	10.1080/17538157.2019.1582056	Informatics for health & social care	1	Suguri H	101475011	2020 Sep	['Journal Article']	PubMed - in process	Inform Health Soc Care	Assessing the relative importance of social determinants of health in malaria and anemia classiﬁcation based on machine learning techniques.
30840746	{'pubmed': ['30840746'], 'medline': [], 'doi': '10.1117/1.JMI.5.4.044506', 'pii': '18179R', 'pmc': 'PMC6290955', 'rid': '30840746', 'eid': '30840746', 'pmcid': 'pmc-id: PMC6290955;'}	['Poostchi M', 'Ersoy I', 'McMenamin K', 'Gordon E', 'Palaniappan N', 'Pierce S', 'Maude RJ', 'Bansal A', 'Srinivasan P', 'Miller L', 'Palaniappan K', 'Thoma G', 'Jaeger S']	10.1117/1.JMI.5.4.044506	Journal of medical imaging (Bellingham, Wash.)	1	Jaeger S	101643461	2018 Oct	['Journal Article']	PubMed	J Med Imaging (Bellingham)	Malaria parasite detection and cell counting for human and mouse using thin blood smear microscopy.
30706823	{'pubmed': ['30706823'], 'medline': [], 'pii': 'CAD-EPUB-96223', 'doi': '10.2174/1573409915666190130153214', 'rid': '30706823', 'eid': '30706823'}	['Aher RB', 'Roy K']	10.2174/1573409915666190130153214	Current computer-aided drug design	1	Roy K	101265750	2019	['Journal Article', 'Review']	PubMed - indexed for MEDLINE	Curr Comput Aided Drug Des	Computational Approaches as Rational Decision Support Systems for Discovering Next-Generation Antitubercular Agents: Mini-Review.
30637185	{'pubmed': ['30637185'], 'medline': [], 'doi': '10.1186/s40488-018-0086-7', 'pii': '86', 'pmc': 'PMC6311183', 'rid': '30637185', 'eid': '30637185', 'pmcid': 'pmc-id: PMC6311183;'}	['Veretennikova MA', 'Sikorskii A', 'Boivin MJ']	10.1186/s40488-018-0086-7	Journal of statistical distributions and applications	1	Boivin MJ	101655119	2018	['Journal Article']	PubMed	J Stat Distrib Appl	Parameters of stochastic models for electroencephalogram data as biomarkers for child's neurodevelopment after cerebral malaria.
30621144	{'pubmed': ['30621144'], 'medline': [], 'pii': 'molecules24010167', 'doi': '10.3390/molecules24010167', 'pmc': 'PMC6337359', 'rid': '30621144', 'eid': '30621144', 'pmcid': 'pmc-id: PMC6337359;'}	['Mangione W', 'Samudrala R']	10.3390/molecules24010167	Molecules (Basel, Switzerland)	1	Samudrala R	100964009	2019 Jan 4	['Journal Article']	PubMed - indexed for MEDLINE	Molecules	Identifying Protein Features Responsible for Improved Drug Repurposing Accuracies Using the CANDO Platform: Implications for Drug Design.
30575213	{'pubmed': ['30575213'], 'medline': [], 'doi': '10.1002/jemt.23170', 'rid': '30575213', 'eid': '30575213'}	['Abbas N', 'Saba T', 'Rehman A', 'Mehmood Z', 'Kolivand H', 'Uddin M', 'Anjum A']	10.1002/jemt.23170	Microscopy research and technique	1	Anjum A	9203012	2019 Mar	['Journal Article']	PubMed - indexed for MEDLINE	Microsc Res Tech	Plasmodium life cycle stage classification based quantification of malaria parasitaemia in thin blood smears.
30541697	{'pubmed': ['30541697'], 'medline': [], 'pii': 'S2468-0451(18)30144-5', 'doi': '10.1016/j.idh.2018.10.002', 'rid': '30541697', 'eid': '30541697'}	['Wong ZSY', 'Zhou J', 'Zhang Q']	10.1016/j.idh.2018.10.002	Infection, disease & health	1	Zhang Q	101689703	2019 Feb	['Journal Article']	PubMed - indexed for MEDLINE	Infect Dis Health	Artificial Intelligence for infectious disease Big Data Analytics.
30504893	{'pubmed': ['30504893'], 'medline': [], 'doi': '10.1038/s41598-018-35452-x', 'pii': '10.1038/s41598-018-35452-x', 'pmc': 'PMC6269591', 'rid': '30504893', 'eid': '30504893', 'pmcid': 'pmc-id: PMC6269591;'}	['Chaudhury S', 'Duncan EH', 'Atre T', 'Storme CK', 'Beck K', 'Kaba SA', 'Lanar DE', 'Bergmann-Leitner ES']	10.1038/s41598-018-35452-x	Scientific reports	1	Bergmann-Leitner ES	101563288	2018 Nov 30	['Journal Article']	PubMed - indexed for MEDLINE	Sci Rep	Identification of Immune Signatures of Novel Adjuvant Formulations Using Machine Learning.
30376866	{'pubmed': ['30376866'], 'medline': [], 'doi': '10.1186/s12916-018-1186-4', 'pii': '10.1186/s12916-018-1186-4', 'pmc': 'PMC6208122', 'rid': '30376866', 'eid': '30376866', 'pmcid': 'pmc-id: PMC6208122;'}	['Ubillos I', 'Ayestaran A', 'Nhabomba AJ', 'Dosoo D', 'Vidal M', 'Jiménez A', 'Jairoce C', 'Sanz H', 'Aguilar R', 'Williams NA', 'Díez-Padrisa N', 'Mpina M', 'Sorgho H', 'Agnandji ST', 'Kariuki S', 'Mordmüller B', 'Daubenberger C', 'Asante KP', 'Owusu-Agyei S', 'Sacarlal J', 'Aide P', 'Aponte JJ', 'Dutta S', 'Gyan B', 'Campo JJ', 'Valim C', 'Moncunill G', 'Dobaño C']	10.1186/s12916-018-1186-4	BMC medicine	1	Dobaño C	101190723	2018 Oct 31	['Journal Article', 'Multicenter Study', 'Randomized Controlled Trial']	PubMed - indexed for MEDLINE	BMC Med	Baseline exposure, antibody subclass, and hepatitis B response differentially affect malaria protective immunity following RTS,S/AS01E vaccination in African children.
30333748	{'pubmed': ['30333748'], 'medline': [], 'doi': '10.3389/fphar.2018.01096', 'pmc': 'PMC6176478', 'rid': '30333748', 'eid': '30333748', 'pmcid': 'pmc-id: PMC6176478;'}	['Mason DJ', 'Eastman RT', 'Lewis RPI', 'Stott IP', 'Guha R', 'Bender A']	10.3389/fphar.2018.01096	Frontiers in pharmacology	1	Bender A	101548923	2018	['Journal Article']	PubMed	Front Pharmacol	Using Machine Learning to Predict Synergistic Antimalarial Compound Combinations With Novel Structures.
30253764	{'pubmed': ['30253764'], 'medline': [], 'doi': '10.1186/s12936-018-2493-0', 'pii': '10.1186/s12936-018-2493-0', 'pmc': 'PMC6157053', 'rid': '30253764', 'eid': '30253764', 'pmcid': 'pmc-id: PMC6157053;'}	['Torres K', 'Bachman CM', 'Delahunt CB', 'Alarcon Baldeon J', 'Alava F', 'Gamboa Vilela D', 'Proux S', 'Mehanian C', 'McGuire SK', 'Thompson CM', 'Ostbye T', 'Hu L', 'Jaiswal MS', 'Hunt VM', 'Bell D']	10.1186/s12936-018-2493-0	Malaria journal	1	Bell D	101139802	2018 Sep 25	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Automated microscopy for routine malaria diagnosis: a field comparison on Giemsa-stained blood films in Peru.
30240429	{'pubmed': ['30240429'], 'medline': [], 'doi': '10.1371/journal.pone.0204399', 'pii': 'PONE-D-17-34387', 'pmc': 'PMC6150517', 'rid': '30240429', 'eid': '30240429', 'pmcid': 'pmc-id: PMC6150517;'}	['Sturrock HJW', 'Woolheater K', 'Bennett AF', 'Andrade-Pacheco R', 'Midekisa A']	10.1371/journal.pone.0204399	PloS one	1	Midekisa A	101285081	2018	['Journal Article']	PubMed - indexed for MEDLINE	PLoS One	Predicting residential structures from open source remotely enumerated data using machine learning.
30212465	{'pubmed': ['30212465'], 'medline': [], 'doi': '10.1371/journal.pbio.2005895', 'pii': 'pbio.2005895', 'pmc': 'PMC6155542', 'rid': '30212465', 'eid': '30212465', 'pmcid': 'pmc-id: PMC6155542;'}	['Boucher MJ', 'Ghosh S', 'Zhang L', 'Lal A', 'Jang SW', 'Ju A', 'Zhang S', 'Wang X', 'Ralph SA', 'Zou J', 'Elias JE', 'Yeh E']	10.1371/journal.pbio.2005895	PLoS biology	1	Yeh E	101183755	2018 Sep	['Journal Article']	PubMed - indexed for MEDLINE	PLoS Biol	Integrative proteomics and bioinformatic prediction enable a high-confidence apicoplast proteome in malaria parasites.
30120591	{'pubmed': ['30120591'], 'medline': [], 'doi': '10.1007/s00894-018-3755-z', 'pii': '10.1007/s00894-018-3755-z', 'pmc': 'PMC6097041', 'rid': '30120591', 'eid': '30120591', 'pmcid': 'pmc-id: PMC6097041;'}	"['Lawrenson AS', 'Cooper DL', ""O'Neill PM"", 'Berry NG']"	10.1007/s00894-018-3755-z	Journal of molecular modeling	1	Berry NG	9806569	2018 Aug 17	['Journal Article']	PubMed - indexed for MEDLINE	J Mol Model	Study of the antimalarial activity of 4-aminoquinoline compounds against chloroquine-sensitive and chloroquine-resistant parasite strains.
30005684	{'pubmed': ['30005684'], 'medline': [], 'doi': '10.1186/s12936-018-2410-6', 'pii': '10.1186/s12936-018-2410-6', 'pmc': 'PMC6045887', 'rid': '30005684', 'eid': '30005684', 'pmcid': 'pmc-id: PMC6045887;'}	['Frimpong A', 'Kusi KA', 'Tornyigah B', 'Ofori MF', 'Ndifon W']	10.1186/s12936-018-2410-6	Malaria journal	1	Ndifon W	101139802	2018 Jul 13	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Characterization of T cell activation and regulation in children with asymptomatic Plasmodium falciparum infection.
29985403	{'pubmed': ['29985403'], 'medline': [], 'doi': '10.1038/s41467-018-04966-3', 'pii': '10.1038/s41467-018-04966-3', 'pmc': 'PMC6037754', 'rid': '29985403', 'eid': '29985403', 'pmcid': 'pmc-id: PMC6037754;'}	['Painter HJ', 'Chung NC', 'Sebastian A', 'Albert I', 'Storey JD', 'Llinás M']	10.1038/s41467-018-04966-3	Nature communications	1	Llinás M	101528555	2018 Jul 9	['Journal Article']	PubMed - indexed for MEDLINE	Nat Commun	Genome-wide real-time in vivo transcriptional dynamics during Plasmodium falciparum blood-stage development.
29967328	{'pubmed': ['29967328'], 'medline': [], 'doi': '10.1038/s41598-018-28364-3', 'pii': '10.1038/s41598-018-28364-3', 'pmc': 'PMC6028576', 'rid': '29967328', 'eid': '29967328', 'pmcid': 'pmc-id: PMC6028576;'}	['Choudhury O', 'Chakrabarty A', 'Emrich SJ']	10.1038/s41598-018-28364-3	Scientific reports	1	Emrich SJ	101563288	2018 Jul 2	['Journal Article']	PubMed - indexed for MEDLINE	Sci Rep	HECIL: A Hybrid Error Correction Algorithm for Long Reads with Iterative Learning.
29954424	{'pubmed': ['29954424'], 'medline': [], 'doi': '10.1186/s13071-018-2960-z', 'pii': '10.1186/s13071-018-2960-z', 'pmc': 'PMC6027764', 'rid': '29954424', 'eid': '29954424', 'pmcid': 'pmc-id: PMC6027764;'}	['Esperança PM', 'Blagborough AM', 'Da DF', 'Dowell FE', 'Churcher TS']	10.1186/s13071-018-2960-z	Parasites & vectors	1	Churcher TS	101462774	2018 Jun 28	['Journal Article']	PubMed - indexed for MEDLINE	Parasit Vectors	Detection of Plasmodium berghei infected Anopheles stephensi using near-infrared spectroscopy.
29760095	{'pubmed': ['29760095'], 'medline': [], 'pii': '1801512115', 'doi': '10.1073/pnas.1801512115', 'pmc': 'PMC5984526', 'rid': '29760095', 'eid': '29760095', 'pmcid': 'pmc-id: PMC5984526;'}	['De Moraes CM', 'Wanjiku C', 'Stanczyk NM', 'Pulido H', 'Sims JW', 'Betz HS', 'Read AF', 'Torto B', 'Mescher MC']	10.1073/pnas.1801512115	Proceedings of the National Academy of Sciences of the United States of America	1	Mescher MC	7505876	2018 May 29	['Journal Article']	PubMed - indexed for MEDLINE	Proc Natl Acad Sci U S A	Volatile biomarkers of symptomatic and asymptomatic malaria infection in humans.
29749713	{'pubmed': ['29749713'], 'medline': [], 'doi': '10.1002/minf.201800021', 'rid': '29749713', 'eid': '29749713'}	['Sidorov P', 'Davioud-Charvet E', 'Marcou G', 'Horvath D', 'Varnek A']	10.1002/minf.201800021	Molecular informatics	1	Varnek A	101529315	2018 Sep	['Journal Article']	PubMed - indexed for MEDLINE	Mol Inform	AntiMalarial Mode of Action (AMMA) Database: Data Selection, Verification and Chemical Space Analysis.
29682411	{'pubmed': ['29682411'], 'medline': [], 'doi': '10.7717/peerj.4568', 'pii': '4568', 'pmc': 'PMC5907772', 'rid': '29682411', 'eid': '29682411', 'pmcid': 'pmc-id: PMC5907772;'}	['Rajaraman S', 'Antani SK', 'Poostchi M', 'Silamut K', 'Hossain MA', 'Maude RJ', 'Jaeger S', 'Thoma GR']	10.7717/peerj.4568	PeerJ	1	Thoma GR	101603425	2018	['Journal Article']	PubMed	PeerJ	Pre-trained convolutional neural networks as feature extractors toward improved malaria parasite detection in thin blood smear images.
29676064	{'pubmed': ['29676064'], 'medline': [], 'doi': '10.1002/jbio.201800101', 'rid': '29676064', 'eid': '29676064'}	['Go T', 'Kim JH', 'Byeon H', 'Lee SJ']	10.1002/jbio.201800101	Journal of biophotonics	1	Lee SJ	101318567	2018 Sep	['Journal Article']	PubMed - indexed for MEDLINE	J Biophotonics	Machine learning-based in-line holographic sensing of unstained malaria-infected red blood cells.
29642892	{'pubmed': ['29642892'], 'medline': [], 'doi': '10.1186/s12936-018-2294-5', 'pii': '10.1186/s12936-018-2294-5', 'pmc': 'PMC5896032', 'rid': '29642892', 'eid': '29642892', 'pmcid': 'pmc-id: PMC5896032;'}	['KalantarMotamedi Y', 'Eastman RT', 'Guha R', 'Bender A']	10.1186/s12936-018-2294-5	Malaria journal	1	Bender A	101139802	2018 Apr 11	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	A systematic and prospectively validated approach for identifying synergistic drug combinations against malaria.
29588452	{'pubmed': ['29588452'], 'medline': [], 'doi': '10.1038/s41598-018-22712-z', 'pii': '10.1038/s41598-018-22712-z', 'pmc': 'PMC5869673', 'rid': '29588452', 'eid': '29588452', 'pmcid': 'pmc-id: PMC5869673;'}	['Lambert B', 'Sikulu-Lord MT', 'Mayagaya VS', 'Devine G', 'Dowell F', 'Churcher TS']	10.1038/s41598-018-22712-z	Scientific reports	1	Churcher TS	101563288	2018 Mar 27	['Journal Article']	PubMed - indexed for MEDLINE	Sci Rep	Monitoring the Age of Mosquito Populations Using Near-Infrared Spectroscopy.
28928948	{'pubmed': ['28928948'], 'medline': [], 'doi': '10.12688/f1000research.11905.2', 'pmc': 'PMC5580409', 'rid': '29520320', 'eid': '28928948', 'version': '2', 'version-id': '2', 'pmcid': 'pmc-id: PMC5580409;'}	['Riniker S', 'Landrum GA', 'Montanari F', 'Villalba SD', 'Maier J', 'Jansen JM', 'Walters WP', 'Shelat AA']	10.12688/f1000research.11905.2	F1000Research	1	Shelat AA	101594320	2017	['Journal Article']	PubMed	F1000Res	Virtual-screening workflow tutorials and prospective results from the Teach-Discover-Treat competition 2014 against malaria.
29496631	{'pubmed': ['29496631'], 'medline': [], 'pii': 'S1532-0464(18)30033-9', 'doi': '10.1016/j.jbi.2018.02.014', 'pmc': 'PMC7185473', 'rid': '29496631', 'eid': '29496631', 'pmcid': 'pmc-id: PMC7185473;'}	['Chen Y', 'Chu CW', 'Chen MIC', 'Cook AR']	10.1016/j.jbi.2018.02.014	Journal of biomedical informatics	1	Cook AR	100970413	2018 May	['Journal Article']	PubMed - indexed for MEDLINE	J Biomed Inform	The utility of LASSO-based models for real time forecasts of endemic infectious diseases: A cross country comparison.
29407988	{'pubmed': ['29407988'], 'medline': [], 'pii': 'S0223-5234(18)30075-8', 'doi': '10.1016/j.ejmech.2018.01.062', 'rid': '29407988', 'eid': '29407988'}	['Levatić J', 'Pavić K', 'Perković I', 'Uzelac L', 'Ester K', 'Kralj M', 'Kaiser M', 'Rottmann M', 'Supek F', 'Zorc B']	10.1016/j.ejmech.2018.01.062	European journal of medicinal chemistry	1	Zorc B	0420510	2018 Feb 25	['Journal Article']	PubMed - indexed for MEDLINE	Eur J Med Chem	Machine learning prioritizes synthesis of primaquine ureidoamides with high antimalarial activity and attenuated cytotoxicity.
29360430	{'pubmed': ['29360430'], 'medline': [], 'pii': 'S1931-5244(17)30333-X', 'doi': '10.1016/j.trsl.2017.12.004', 'pmc': 'PMC5840030', 'mid': 'NIHMS939897', 'rid': '29360430', 'eid': '29360430', 'pmcid': 'pmc-id: PMC5840030;manuscript-id: NIHMS939897;'}	['Poostchi M', 'Silamut K', 'Maude RJ', 'Jaeger S', 'Thoma G']	10.1016/j.trsl.2017.12.004	Translational research : the journal of laboratory and clinical medicine	1	Thoma G	101280339	2018 Apr	['Journal Article', 'Review']	PubMed - indexed for MEDLINE	Transl Res	Image analysis and machine learning for detecting malaria.
29336158	{'pubmed': ['29336158'], 'medline': [], 'doi': '10.1021/acs.jproteome.7b00861', 'rid': '29336158', 'eid': '29336158'}	['Quevedo-Tumailli VF', 'Ortega-Tenezaca B', 'González-Díaz H']	10.1021/acs.jproteome.7b00861	Journal of proteome research	1	González-Díaz H	101128775	2018 Mar 2	['Journal Article']	PubMed - indexed for MEDLINE	J Proteome Res	Chromosome Gene Orientation Inversion Networks (GOINs) of Plasmodium Proteome.
29297620	{'pubmed': ['29297620'], 'medline': [], 'doi': '10.1002/jbio.201700279', 'rid': '29297620', 'eid': '29297620'}	['Singla N', 'Srivastava V', 'Mehta DS']	10.1002/jbio.201700279	Journal of biophotonics	1	Mehta DS	101318567	2018 May	['Journal Article']	PubMed - indexed for MEDLINE	J Biophotonics	Development of full-field optical spatial coherence tomography system for automated identification of malaria using the multilevel ensemble classifier.
29277258	{'pubmed': ['29277258'], 'medline': [], 'pii': 'S1476-9271(17)30084-1', 'doi': '10.1016/j.compbiolchem.2017.12.002', 'rid': '29277258', 'eid': '29277258'}	['Onguéné PA', 'Simoben CV', 'Fotso GW', 'Andrae-Marobela K', 'Khalid SA', 'Ngadjui BT', 'Mbaze LM', 'Ntie-Kang F']	10.1016/j.compbiolchem.2017.12.002	Computational biology and chemistry	1	Ntie-Kang F	101157394	2018 Feb	['Journal Article']	PubMed - indexed for MEDLINE	Comput Biol Chem	In silico toxicity profiling of natural product compound libraries from African flora with anti-malarial and anti-HIV properties.
