Id	ArticleIds	AuthorList	DOI	FullJournalName	HasAbstract	LastAuthor	NlmUniqueID	PubDate	PubTypeList	RecordStatus	Source	Title
30561278	DictElement({'pubmed': ['30561278'], 'medline': [], 'doi': '10.1148/radiol.2018180910', 'pmc': 'PMC6394783', 'mid': 'NIHMS1002645', 'rid': '30561278', 'eid': '30561278', 'pmcid': 'pmc-id: PMC6394783;manuscript-id: NIHMS1002645;'}, attributes={})	['Beig N', 'Khorrami M', 'Alilou M', 'Prasanna P', 'Braman N', 'Orooji M', 'Rakshit S', 'Bera K', 'Rajiah P', 'Ginsberg J', 'Donatelli C', 'Thawani R', 'Yang M', 'Jacono F', 'Tiwari P', 'Velcheti V', 'Gilkeson R', 'Linden P', 'Madabhushi A']	10.1148/radiol.2018180910	Radiology	1	Madabhushi A	0401260	2019 Mar	['Journal Article']	PubMed - in process	Radiology	Perinodular and Intranodular Radiomic Features on Lung CT Images Distinguish Adenocarcinomas from Granulomas.
30560386	DictElement({'pubmed': ['30560386'], 'medline': [], 'doi': '10.1007/s11095-018-2558-3', 'pii': '10.1007/s11095-018-2558-3', 'rid': '30560386', 'eid': '30560386'}, attributes={})	['Hernandez HW', 'Soeung M', 'Zorn KM', 'Ashoura N', 'Mottin M', 'Andrade CH', 'Caffrey CR', 'de Siqueira-Neto JL', 'Ekins S']	10.1007/s11095-018-2558-3	Pharmaceutical research	1	Ekins S	8406521	2018 Dec 17	['Journal Article', 'Review']	PubMed - indexed for MEDLINE	Pharm Res	High Throughput and Computational Repurposing for Neglected Diseases.
30559455	DictElement({'pubmed': ['30559455'], 'medline': [], 'doi': '10.1038/s41598-018-36421-0', 'pii': '10.1038/s41598-018-36421-0', 'pmc': 'PMC6297245', 'rid': '30559455', 'eid': '30559455', 'pmcid': 'pmc-id: PMC6297245;'}, attributes={})	['Li Y', 'Lu L', 'Xiao M', 'Dercle L', 'Huang Y', 'Zhang Z', 'Schwartz LH', 'Li D', 'Zhao B']	10.1038/s41598-018-36421-0	Scientific reports	1	Zhao B	101563288	2018 Dec 17	['Journal Article']	PubMed - in process	Sci Rep	CT Slice Thickness and Convolution Kernel Affect Performance of a Radiomic Model for Predicting EGFR Status in Non-Small Cell Lung Cancer: A Preliminary Study.
30557052	DictElement({'pubmed': ['30557052'], 'medline': [], 'doi': '10.2214/AJR.18.20345', 'rid': '30557052', 'eid': '30557052'}, attributes={})	['Lee CS', 'Sickles EA', 'Moy L']	10.2214/AJR.18.20345	AJR. American journal of roentgenology	1	Moy L	7708173	2019 Feb	['Journal Article']	PubMed - in process	AJR Am J Roentgenol	Risk Stratification for Screening Mammography: Benefits and Harms.
30555750	DictElement({'pubmed': ['30555750'], 'medline': [], 'doi': '10.1038/s41551-018-0265-3', 'pmc': 'PMC6291220', 'mid': 'NIHMS975832', 'rid': '30555750', 'eid': '30555750', 'pmcid': 'pmc-id: PMC6291220;manuscript-id: NIHMS975832;'}, attributes={})	['Im H', 'Pathania D', 'McFarland PJ', 'Sohani AR', 'Degani I', 'Allen M', 'Coble B', 'Kilcoyne A', 'Hong S', 'Rohrer L', 'Abramson JS', 'Dryden-Peterson S', 'Fexon L', 'Pivovarov M', 'Chabner B', 'Lee H', 'Castro CM', 'Weissleder R']	10.1038/s41551-018-0265-3	Nature biomedical engineering	1	Weissleder R	101696896	2018 Sep	['Journal Article']	PubMed	Nat Biomed Eng	Design and clinical validation of a point-of-care device for the diagnosis of lymphoma via contrast-enhanced microholography and machine learning.
30555636	DictElement({'pubmed': ['30555636'], 'medline': [], 'doi': '10.18632/oncotarget.26372', 'pii': '26372', 'pmc': 'PMC6284748', 'rid': '30555636', 'eid': '30555636', 'pmcid': 'pmc-id: PMC6284748;'}, attributes={})	['Marhold M', 'Tomasich E', 'Schwarz M', 'Udovica S', 'Heinzel A', 'Mayer P', 'Horak P', 'Perco P', 'Krainer M']	10.18632/oncotarget.26372	Oncotarget	1	Krainer M	101532965	2018 Nov 20	['Journal Article']	PubMed	Oncotarget	Synthetic lethal combinations of low-toxicity drugs for breast cancer identified <i>in silico</i> by genetic screens in yeast.
30555113	DictElement({'pubmed': ['30555113'], 'medline': [], 'doi': '10.5582/bst.2018.01264', 'rid': '30555113', 'eid': '30555113'}, attributes={})	['Karako K', 'Chen Y', 'Tang W']	10.5582/bst.2018.01264	Bioscience trends	1	Tang W	101502754	2019 Jan 22	['Journal Article']	PubMed - in process	Biosci Trends	On medical application of neural networks trained with various types of data.
30550564	DictElement({'pubmed': ['30550564'], 'medline': [], 'doi': '10.1371/journal.pcbi.1006258', 'pii': 'PCOMPBIOL-D-18-00901', 'pmc': 'PMC6310291', 'rid': '30550564', 'eid': '30550564', 'pmcid': 'pmc-id: PMC6310291;'}, attributes={})	['Moradigaravand D', 'Palm M', 'Farewell A', 'Mustonen V', 'Warringer J', 'Parts L']	10.1371/journal.pcbi.1006258	PLoS computational biology	1	Parts L	101238922	2018 Dec	['Journal Article']	PubMed - indexed for MEDLINE	PLoS Comput Biol	Prediction of antibiotic resistance in Escherichia coli from large-scale pan-genome data.
30548601	DictElement({'pubmed': ['30548601'], 'medline': [], 'doi': '10.1002/mp.13338', 'rid': '30548601', 'eid': '30548601'}, attributes={})	['Nyflot MJ', 'Thammasorn P', 'Wootton LS', 'Ford EC', 'Chaovalitwongse WA']	10.1002/mp.13338	Medical physics	1	Chaovalitwongse WA	0425746	2019 Feb	['Journal Article']	PubMed - indexed for MEDLINE	Med Phys	Deep learning for patient-specific quality assurance: Identifying errors in radiotherapy delivery by radiomic analysis of gamma images with convolutional neural networks.
30548162	DictElement({'pubmed': ['30548162'], 'medline': [], 'doi': '10.1111/pcmr.12762', 'rid': '30548162', 'eid': '30548162'}, attributes={})	['Hejna M', 'Moon WM', 'Cheng J', 'Kawakami A', 'Fisher DE', 'Song JS']	10.1111/pcmr.12762	Pigment cell & melanoma research	1	Song JS	101318927	2018 Dec 7	['Journal Article']	PubMed - as supplied by publisher	Pigment Cell Melanoma Res	Local genomic features predict the distinct and overlapping binding patterns of the bHLH-Zip family oncoproteins MITF and MYC-MAX.
30545403	DictElement({'pubmed': ['30545403'], 'medline': [], 'doi': '10.1186/s13148-018-0591-z', 'pii': '10.1186/s13148-018-0591-z', 'pmc': 'PMC6293604', 'rid': '30545403', 'eid': '30545403', 'pmcid': 'pmc-id: PMC6293604;'}, attributes={})	['Zhang X', 'Hu Y', 'Aouizerat BE', 'Peng G', 'Marconi VC', 'Corley MJ', 'Hulgan T', 'Bryant KJ', 'Zhao H', 'Krystal JH', 'Justice AC', 'Xu K']	10.1186/s13148-018-0591-z	Clinical epigenetics	1	Xu K	101516977	2018 Dec 13	['Journal Article']	PubMed - in process	Clin Epigenetics	Machine learning selected smoking-associated DNA methylation signatures that predict HIV prognosis and mortality.
30544901	DictElement({'pubmed': ['30544901'], 'medline': [], 'pii': 'medicines5040131', 'doi': '10.3390/medicines5040131', 'pmc': 'PMC6313566', 'rid': '30544901', 'eid': '30544901', 'pmcid': 'pmc-id: PMC6313566;'}, attributes={})	['Boon IS', 'Au Yong TPT', 'Boon CS']	10.3390/medicines5040131	Medicines (Basel, Switzerland)	1	Boon CS	101671069	2018 Dec 11	['Journal Article', 'Review']	PubMed	Medicines (Basel)	Assessing the Role of Artificial Intelligence (AI) in Clinical Oncology: Utility of Machine Learning in Radiotherapy Target Volume Delineation.
30542975	DictElement({'pubmed': ['30542975'], 'medline': [], 'doi': '10.1007/s11548-018-1898-0', 'pii': '10.1007/s11548-018-1898-0', 'rid': '30542975', 'eid': '30542975'}, attributes={})	['Uzunova H', 'Schultz S', 'Handels H', 'Ehrhardt J']	10.1007/s11548-018-1898-0	International journal of computer assisted radiology and surgery	1	Ehrhardt J	101499225	2019 Mar	['Journal Article']	PubMed - indexed for MEDLINE	Int J Comput Assist Radiol Surg	Unsupervised pathology detection in medical images using conditional variational autoencoders.
30525135	DictElement({'pubmed': ['30525135'], 'medline': [], 'doi': '10.1039/c8cc08296k', 'rid': '30525135', 'eid': '30525135'}, attributes={})	['Liu R', 'Zhang G', 'Yang Z']	10.1039/c8cc08296k	Chemical communications (Cambridge, England)	1	Yang Z	9610838	2019 Jan 10	['Journal Article']	PubMed - indexed for MEDLINE	Chem Commun (Camb)	Towards rapid prediction of drug-resistant cancer cell phenotypes: single cell mass spectrometry combined with machine learning.
30524027	DictElement({'pubmed': ['30524027'], 'medline': [], 'doi': '10.1088/1361-6560/aaf5e0', 'rid': '30524027', 'eid': '30524027'}, attributes={})	['Yang X', 'Wang T', 'Lei Y', 'Higgins K', 'Liu T', 'Shim H', 'Curran WJ', 'Mao H', 'Nye JA']	10.1088/1361-6560/aaf5e0	Physics in medicine and biology	1	Nye JA	0401220	2019 Jan 7	['Journal Article']	PubMed - in process	Phys Med Biol	MRI-based attenuation correction for brain PET/MRI based on anatomic signature and machine learning.
30522989	DictElement({'pubmed': ['30522989'], 'medline': [], 'pii': 'v4i4e10834', 'doi': '10.2196/10834', 'pmc': 'PMC6302232', 'rid': '30522989', 'eid': '30522989', 'pmcid': 'pmc-id: PMC6302232;'}, attributes={})	['Tufts C', 'Polsky D', 'Volpp KG', 'Groeneveld PW', 'Ungar L', 'Merchant RM', 'Pelullo AP']	10.2196/10834	JMIR public health and surveillance	1	Pelullo AP	101669345	2018 Dec 6	['Journal Article']	PubMed	JMIR Public Health Surveill	Characterizing Tweet Volume and Content About Common Health Conditions Across Pennsylvania: Retrospective Analysis.
30540209	DictElement({'pubmed': ['30540209'], 'medline': [], 'doi': '10.2214/AJR.18.20094', 'rid': '30540209', 'eid': '30540209'}, attributes={})	['Shaish H', 'Mutasa S', 'Makkar J', 'Chang P', 'Schwartz L', 'Ahmed F']	10.2214/AJR.18.20094	AJR. American journal of roentgenology	1	Ahmed F	7708173	2019 Feb	['Journal Article']	PubMed - in process	AJR Am J Roentgenol	Prediction of Lymph Node Maximum Standardized Uptake Value in Patients With Cancer Using a 3D Convolutional Neural Network: A Proof-of-Concept Study.
30538099	DictElement({'pubmed': ['30538099'], 'medline': [], 'pii': '1940-6207.CAPR-18-0284', 'doi': '10.1158/1940-6207.CAPR-18-0284', 'pmc': 'PMC6365187', 'mid': 'NIHMS1516480', 'rid': '30538099', 'eid': '30538099', 'pmcid': 'pmc-id: PMC6365187;manuscript-id: NIHMS1516480;embargo-date: 2020/02/01;'}, attributes={})	['Dai JY', 'LeBlanc M', 'Goodman PJ', 'Lucia MS', 'Thompson IM', 'Tangen CM']	10.1158/1940-6207.CAPR-18-0284	Cancer prevention research (Philadelphia, Pa.)	1	Tangen CM	101479409	2019 Feb	['Journal Article']	PubMed - in process	Cancer Prev Res (Phila)	Case-only Methods Identified Genetic Loci Predicting a Subgroup of Men with Reduced Risk of High-grade Prostate Cancer by Finasteride.
30536442	DictElement({'pubmed': ['30536442'], 'medline': [], 'doi': '10.1002/mp.13334', 'rid': '30536442', 'eid': '30536442'}, attributes={})	['Ma M', 'Kovalchuk N', 'Buyyounouski MK', 'Xing L', 'Yang Y']	10.1002/mp.13334	Medical physics	1	Yang Y	0425746	2019 Feb	['Journal Article']	PubMed - indexed for MEDLINE	Med Phys	Dosimetric features-driven machine learning model for DVH prediction in VMAT treatment planning.
30535858	DictElement({'pubmed': ['30535858'], 'medline': [], 'doi': '10.1007/s13258-018-0773-2', 'pii': '10.1007/s13258-018-0773-2', 'rid': '30535858', 'eid': '30535858'}, attributes={})	['Bhowmick SS', 'Bhattacharjee D', 'Rato L']	10.1007/s13258-018-0773-2	Genes & genomics	1	Rato L	101481027	2019 Apr	['Journal Article']	PubMed - in process	Genes Genomics	Identification of tissue-specific tumor biomarker using different optimization algorithms.
30535020	DictElement({'pubmed': ['30535020'], 'medline': [], 'pii': '5237705', 'doi': '10.1093/gigascience/giy136', 'pmc': 'PMC6290884', 'rid': '30535020', 'eid': '30535020', 'pmcid': 'pmc-id: PMC6290884;'}, attributes={})	['Al-Akwaa FM', 'Yunits B', 'Huang S', 'Alhajaji H', 'Garmire LX']	10.1093/gigascience/giy136	GigaScience	1	Garmire LX	101596872	2018 Dec 1	['Journal Article']	PubMed - indexed for MEDLINE	Gigascience	Lilikoi: an R package for personalized pathway-based classification modeling using metabolomics data.
30532667	DictElement({'pubmed': ['30532667'], 'medline': [], 'doi': '10.2174/1573405613666170428154156', 'pii': 'CMIR-14-675', 'pmc': 'PMC6225344', 'rid': '30532667', 'eid': '30532667', 'pmcid': 'pmc-id: PMC6225344;'}, attributes={})	['Kaur P', 'Singh G', 'Kaur P']	10.2174/1573405613666170428154156	Current medical imaging reviews	1	Kaur P	101272516	2018 Oct	['Journal Article', 'Review']	PubMed	Curr Med Imaging Rev	A Review of Denoising Medical Images Using Machine Learning  Approaches.
30529899	DictElement({'pubmed': ['30529899'], 'medline': [], 'pii': 'S0959-8049(18)31460-6', 'doi': '10.1016/j.ejca.2018.10.019', 'rid': '30529899', 'eid': '30529899'}, attributes={})	['Suchorska B', 'Schüller U', 'Biczok A', 'Lenski M', 'Albert NL', 'Giese A', 'Kreth FW', 'Ertl-Wagner B', 'Tonn JC', 'Ingrisch M']	10.1016/j.ejca.2018.10.019	European journal of cancer (Oxford, England : 1990)	1	Ingrisch M	9005373	2019 Jan	['Journal Article']	PubMed - in process	Eur J Cancer	Contrast enhancement is a prognostic factor in IDH1/2 mutant, but not in wild-type WHO grade II/III glioma as confirmed by machine learning.
30529546	DictElement({'pubmed': ['30529546'], 'medline': [], 'pii': 'S0223-5234(18)30972-3', 'doi': '10.1016/j.ejmech.2018.11.018', 'rid': '30529546', 'eid': '30529546'}, attributes={})	['Xing J', 'Zhang R', 'Jiang X', 'Hu T', 'Wang X', 'Qiao G', 'Wang J', 'Yang F', 'Luo X', 'Chen K', 'Shen J', 'Luo C', 'Jiang H', 'Zheng M']	10.1016/j.ejmech.2018.11.018	European journal of medicinal chemistry	1	Zheng M	0420510	2019 Feb 1	['Journal Article']	PubMed - indexed for MEDLINE	Eur J Med Chem	Rational design of 5-((1H-imidazol-1-yl)methyl)quinolin-8-ol derivatives as novel bromodomain-containing protein 4 inhibitors.
30528728	DictElement({'pubmed': ['30528728'], 'medline': [], 'pii': 'S1476-9271(18)30777-1', 'doi': '10.1016/j.compbiolchem.2018.11.028', 'rid': '30528728', 'eid': '30528728'}, attributes={})	['Yan XY', 'Zhang SW', 'He CR']	10.1016/j.compbiolchem.2018.11.028	Computational biology and chemistry	1	He CR	101157394	2019 Feb	['Journal Article']	PubMed - indexed for MEDLINE	Comput Biol Chem	Prediction of drug-target interaction by integrating diverse heterogeneous information source with multiple kernel learning and clustering methods.
30528509	DictElement({'pubmed': ['30528509'], 'medline': [], 'pii': 'S1476-9271(18)30785-0', 'doi': '10.1016/j.compbiolchem.2018.11.003', 'rid': '30528509', 'eid': '30528509'}, attributes={})	['Wang J', 'Liu JX', 'Kong XZ', 'Yuan SS', 'Dai LY']	10.1016/j.compbiolchem.2018.11.003	Computational biology and chemistry	1	Dai LY	101157394	2019 Feb	['Journal Article']	PubMed - indexed for MEDLINE	Comput Biol Chem	Laplacian regularized low-rank representation for cancer samples clustering.
30528092	DictElement({'pubmed': ['30528092'], 'medline': [], 'pii': 'S1546-1440(18)31203-1', 'doi': '10.1016/j.jacr.2018.09.041', 'rid': '30528092', 'eid': '30528092'}, attributes={})	['Mao N', 'Yin P', 'Wang Q', 'Liu M', 'Dong J', 'Zhang X', 'Xie H', 'Hong N']	10.1016/j.jacr.2018.09.041	Journal of the American College of Radiology : JACR	1	Hong N	101190326	2019 Apr	['Journal Article']	PubMed - in process	J Am Coll Radiol	Added Value of Radiomics on Mammography for Breast Cancer Diagnosis: A Feasibility Study.
30527295	DictElement({'pubmed': ['30527295'], 'medline': [], 'pii': 'S0720-048X(18)30366-8', 'doi': '10.1016/j.ejrad.2018.10.016', 'rid': '30527295', 'eid': '30527295'}, attributes={})	['Ravanelli M', 'Agazzi GM', 'Ganeshan B', 'Roca E', 'Tononcelli E', 'Bettoni V', 'Caprioli A', 'Borghesi A', 'Berruti A', 'Maroldi R', 'Farina D']	10.1016/j.ejrad.2018.10.016	European journal of radiology	1	Farina D	8106411	2018 Dec	['Journal Article']	PubMed - indexed for MEDLINE	Eur J Radiol	CT texture analysis as predictive factor in metastatic lung adenocarcinoma treated with tyrosine kinase inhibitors (TKIs).
30527225	DictElement({'pubmed': ['30527225'], 'medline': [], 'pii': 'S1368-8375(18)30393-2', 'doi': '10.1016/j.oraloncology.2018.10.026', 'rid': '30527225', 'eid': '30527225'}, attributes={})	['Kearney V', 'Chan JW', 'Valdes G', 'Solberg TD', 'Yom SS']	10.1016/j.oraloncology.2018.10.026	Oral oncology	1	Yom SS	9709118	2018 Dec	['Journal Article']	PubMed - in process	Oral Oncol	The application of artificial intelligence in the IMRT planning process for head and neck cancer.
30527183	DictElement({'pubmed': ['30527183'], 'medline': [], 'pii': 'S0169-5002(18)30628-7', 'doi': '10.1016/j.lungcan.2018.11.001', 'rid': '30527183', 'eid': '30527183'}, attributes={})	['Schwyzer M', 'Ferraro DA', 'Muehlematter UJ', 'Curioni-Fontecedro A', 'Huellner MW', 'von Schulthess GK', 'Kaufmann PA', 'Burger IA', 'Messerli M']	10.1016/j.lungcan.2018.11.001	Lung cancer (Amsterdam, Netherlands)	1	Messerli M	8800805	2018 Dec	['Journal Article']	PubMed - in process	Lung Cancer	Automated detection of lung cancer at ultralow dose PET/CT by deep neural networks - Initial results.
30526358	DictElement({'pubmed': ['30526358'], 'medline': [], 'doi': '10.1148/radiol.2018180946', 'rid': '30526358', 'eid': '30526358'}, attributes={})	['Kniep HC', 'Madesta F', 'Schneider T', 'Hanning U', 'Schönfeld MH', 'Schön G', 'Fiehler J', 'Gauer T', 'Werner R', 'Gellissen S']	10.1148/radiol.2018180946	Radiology	1	Gellissen S	0401260	2019 Feb	['Journal Article']	PubMed - in process	Radiology	Radiomics of Brain MRI: Utility in Prediction of Metastatic Tumor Type.
30521855	DictElement({'pubmed': ['30521855'], 'medline': [], 'pii': 'S1532-0464(18)30226-0', 'doi': '10.1016/j.jbi.2018.11.013', 'rid': '30521855', 'eid': '30521855'}, attributes={})	['Grisci BI', 'Feltes BC', 'Dorn M']	10.1016/j.jbi.2018.11.013	Journal of biomedical informatics	1	Dorn M	100970413	2019 Jan	['Journal Article']	PubMed - in process	J Biomed Inform	Neuroevolution as a tool for microarray gene expression pattern identification in cancer research.
30520990	DictElement({'pubmed': ['30520990'], 'medline': [], 'pii': '5232230', 'doi': '10.1093/gigascience/giy150', 'pmc': 'PMC6312909', 'rid': '30520990', 'eid': '30520990', 'pmcid': 'pmc-id: PMC6312909;'}, attributes={})	['Ansell BRE', 'Pope BJ', 'Georgeson P', 'Emery-Corbin SJ', 'Jex AR']	10.1093/gigascience/giy150	GigaScience	1	Jex AR	101596872	2019 Jan 1	['Journal Article']	PubMed - in process	Gigascience	Annotation of the Giardia proteome through structure-based homology and machine learning.
30519505	DictElement({'pubmed': ['30519505'], 'medline': [], 'doi': '10.7717/peerj.5742', 'pii': '5742', 'pmc': 'PMC6275119', 'rid': '30519505', 'eid': '30519505', 'pmcid': 'pmc-id: PMC6275119;'}, attributes={})	['Malkowska M', 'Zubek J', 'Plewczynski D', 'Wyrwicz LS']	10.7717/peerj.5742	PeerJ	1	Wyrwicz LS	101603425	2018	['Journal Article']	PubMed	PeerJ	ShapeGTB: the role of local DNA shape in prioritization of functional variants in human promoters with machine learning.
30508271	DictElement({'pubmed': ['30508271'], 'medline': [], 'doi': '10.1002/cyto.a.23671', 'rid': '30508271', 'eid': '30508271'}, attributes={})	['Wei H', 'Xie L', 'Liu Q', 'Shao C', 'Wang X', 'Su X']	10.1002/cyto.a.23671	Cytometry. Part A : the journal of the International Society for Analytical Cytology	1	Su X	101235694	2019 Mar	['Journal Article']	PubMed - in process	Cytometry A	Automatic Classification of Label-Free Cells from Small Cell Lung Cancer and Poorly Differentiated Lung Adenocarcinoma with 2D Light Scattering Static Cytometry and Machine Learning.
30508122	DictElement({'pubmed': ['30508122'], 'medline': [], 'pii': '5228675', 'doi': '10.1093/ntr/nty259', 'rid': '30508122', 'eid': '30508122'}, attributes={})	['Coughlin LN', 'Tegge AN', 'Sheffer CE', 'Bickel WK']	10.1093/ntr/nty259	Nicotine & tobacco research : official journal of the Society for Research on Nicotine and Tobacco	1	Bickel WK	9815751	2018 Dec 3	['Journal Article']	PubMed - as supplied by publisher	Nicotine Tob Res	A machine-learning approach to predicting smoking cessation treatment outcomes.
30506124	DictElement({'pubmed': ['30506124'], 'medline': [], 'doi': '10.1007/s10278-018-0160-1', 'pii': '10.1007/s10278-018-0160-1', 'rid': '30506124', 'eid': '30506124'}, attributes={})	['Alkadi R', 'Taher F', 'El-Baz A', 'Werghi N']	10.1007/s10278-018-0160-1	Journal of digital imaging	1	Werghi N	9100529	2018 Nov 30	['Journal Article']	PubMed - as supplied by publisher	J Digit Imaging	A Deep Learning-Based Approach for the Detection and Localization of Prostate Cancer in T2 Magnetic Resonance Images.
30504368	DictElement({'pubmed': ['30504368'], 'medline': [], 'pii': '38/12/6607', 'doi': '10.21873/anticanres.13027', 'rid': '30504368', 'eid': '30504368'}, attributes={})	['Sherbet GV', 'Woo WL', 'Dlay S']	10.21873/anticanres.13027	Anticancer research	1	Dlay S	8102988	2018 Dec	['Journal Article', 'Review']	PubMed - indexed for MEDLINE	Anticancer Res	Application of Artificial Intelligence-based Technology in Cancer Management: A Commentary on the Deployment of Artificial Neural Networks.
30502076	DictElement({'pubmed': ['30502076'], 'medline': [], 'pii': 'S1076-6332(18)30477-X', 'doi': '10.1016/j.acra.2018.10.013', 'rid': '30502076', 'eid': '30502076'}, attributes={})	['E L', 'Lu L', 'Li L', 'Yang H', 'Schwartz LH', 'Zhao B']	10.1016/j.acra.2018.10.013	Academic radiology	1	Zhao B	9440159	2018 Nov 28	['Journal Article']	PubMed - as supplied by publisher	Acad Radiol	Radiomics for Classification of Lung Cancer Histological Subtypes Based on Nonenhanced Computed Tomography.
30501982	DictElement({'pubmed': ['30501982'], 'medline': [], 'pii': 'S1476-9271(18)30796-5', 'doi': '10.1016/j.compbiolchem.2018.11.017', 'rid': '30501982', 'eid': '30501982'}, attributes={})	['Zhao X', 'Zhang X', 'Cai Z', 'Tian X', 'Wang X', 'Huang Y', 'Chen H', 'Hu L']	10.1016/j.compbiolchem.2018.11.017	Computational biology and chemistry	1	Hu L	101157394	2019 Feb	['Journal Article']	PubMed - indexed for MEDLINE	Comput Biol Chem	Chaos enhanced grey wolf optimization wrapped ELM for diagnosis of paraquat-poisoned patients.
30516675	DictElement({'pubmed': ['30516675'], 'medline': [], 'doi': '10.1097/RLU.0000000000002398', 'rid': '30516675', 'eid': '30516675'}, attributes={})	['Kebir S', 'Weber M', 'Lazaridis L', 'Deuschl C', 'Schmidt T', 'Mönninghoff C', 'Keyvani K', 'Umutlu L', 'Pierscianek D', 'Forsting M', 'Sure U', 'Stuschke M', 'Kleinschnitz C', 'Scheffler B', 'Colletti PM', 'Rubello D', 'Rischpler C', 'Glas M']	10.1097/RLU.0000000000002398	Clinical nuclear medicine	1	Glas M	7611109	2019 Mar	['Journal Article']	PubMed - indexed for MEDLINE	Clin Nucl Med	"Hybrid 11C-MET PET/MRI Combined With ""Machine Learning"" in Glioma Diagnosis According to the Revised Glioma WHO Classification 2016."
30515404	DictElement({'pubmed': ['30515404'], 'medline': [], 'doi': '10.1155/2018/5049390', 'pmc': 'PMC6236870', 'rid': '30515404', 'eid': '30515404', 'pmcid': 'pmc-id: PMC6236870;'}, attributes={})	['Jaworek-Korjakowska J']	10.1155/2018/5049390	BioMed research international	1	Jaworek-Korjakowska J	101600173	2018	['Journal Article']	PubMed - indexed for MEDLINE	Biomed Res Int	A Deep Learning Approach to Vascular Structure Segmentation in Dermoscopy Colour Images.
30513724	DictElement({'pubmed': ['30513724'], 'medline': [], 'pii': 'toxins10120503', 'doi': '10.3390/toxins10120503', 'pmc': 'PMC6315676', 'rid': '30513724', 'eid': '30513724', 'pmcid': 'pmc-id: PMC6315676;'}, attributes={})	['Li Q', 'Watkins M', 'Robinson SD', 'Safavi-Hemami H', 'Yandell M']	10.3390/toxins10120503	Toxins	1	Yandell M	101530765	2018 Dec 1	['Journal Article']	PubMed - in process	Toxins (Basel)	Discovery of Novel Conotoxin Candidates Using Machine Learning.
30511518	DictElement({'pubmed': ['30511518'], 'medline': [], 'rid': '30511518', 'eid': '30511518'}, attributes={})	['Hu Z', 'Ma D']		Zhejiang da xue xue bao. Yi xue ban = Journal of Zhejiang University. Medical sciences	1	Ma D	100927946	2018 Feb 25	['Journal Article']	PubMed - in process	Zhejiang Da Xue Xue Bao Yi Xue Ban	[Precision screening and treatment of human papilloma virus related cervical cancer].
30509988	DictElement({'pubmed': ['30509988'], 'medline': [], 'pii': '1816459115', 'doi': '10.1073/pnas.1816459115', 'pmc': 'PMC6304950', 'rid': '30509988', 'eid': '30509988', 'pmcid': 'pmc-id: PMC6304950;embargo-date: 2019/06/18;'}, attributes={})	['Sokolov I', 'Dokukin ME', 'Kalaparthi V', 'Miljkovic M', 'Wang A', 'Seigne JD', 'Grivas P', 'Demidenko E']	10.1073/pnas.1816459115	Proceedings of the National Academy of Sciences of the United States of America	1	Demidenko E	7505876	2018 Dec 18	['Journal Article']	PubMed - indexed for MEDLINE	Proc Natl Acad Sci U S A	Noninvasive diagnostic imaging using machine-learning analysis of nanoresolution images of cell surfaces: Detection of bladder cancer.
30500183	DictElement({'pubmed': ['30500183'], 'medline': [], 'doi': '10.1021/acs.jcim.8b00363', 'pmc': 'PMC6351977', 'rid': '30500183', 'eid': '30500183', 'pmcid': 'pmc-id: PMC6351977;'}, attributes={})	['Liu S', 'Alnammi M', 'Ericksen SS', 'Voter AF', 'Ananiev GE', 'Keck JL', 'Hoffmann FM', 'Wildman SA', 'Gitter A']	10.1021/acs.jcim.8b00363	Journal of chemical information and modeling	1	Gitter A	101230060	2019 Jan 28	['Journal Article']	PubMed - in process	J Chem Inf Model	Practical Model Selection for Prospective Virtual Screening.
30499597	DictElement({'pubmed': ['30499597'], 'medline': [], 'doi': '10.1002/mp.13314', 'rid': '30499597', 'eid': '30499597'}, attributes={})	['Lindsay WD', 'Ahern CA', 'Tobias JS', 'Berlind CG', 'Chinniah C', 'Gabriel PE', 'Gee JC', 'Simone CB 2nd']	10.1002/mp.13314	Medical physics	1	Simone CB 2nd	0425746	2019 Feb	['Journal Article']	PubMed - indexed for MEDLINE	Med Phys	Automated data extraction and ensemble methods for predictive modeling of breast cancer outcomes after radiation therapy.
30497991	DictElement({'pubmed': ['30497991'], 'medline': [], 'pii': 'v6i4e45', 'doi': '10.2196/medinform.9162', 'pmc': 'PMC6293240', 'rid': '30497991', 'eid': '30497991', 'pmcid': 'pmc-id: PMC6293240;'}, attributes={})	['Jones J', 'Pradhan M', 'Hosseini M', 'Kulanthaivel A', 'Hosseini M']	10.2196/medinform.9162	JMIR medical informatics	1	Hosseini M	101645109	2018 Nov 29	['Journal Article']	PubMed	JMIR Med Inform	Novel Approach to Cluster Patient-Generated Data Into Actionable Topics: Case Study of a Web-Based Breast Cancer Forum.
30496351	DictElement({'pubmed': ['30496351'], 'medline': [], 'pii': '5216311', 'doi': '10.1093/bioinformatics/bty984', 'rid': '30496351', 'eid': '30496351'}, attributes={})	['Schwarz J', 'Heider D']	10.1093/bioinformatics/bty984	Bioinformatics (Oxford, England)	1	Heider D	9808944	2018 Nov 29	['Journal Article']	PubMed - as supplied by publisher	Bioinformatics	GUESS: Projecting Machine Learning Scores to Well-Calibrated Probability Estimates for Clinical Decision Making.
